time,open,high,low,close,tick_volume,spread,real_volume
2025-03-25 06:40:00,3015.968,3016.394,3015.396,3015.628,427,0,0
2025-03-25 06:45:00,3015.661,3016.018,3014.883,3015.464,389,0,0
2025-03-25 06:50:00,3015.488,3017.272,3015.437,3017.272,644,0,0
2025-03-25 06:55:00,3017.23,3018.564,3017.147,3017.856,445,0,0
2025-03-25 07:00:00,3017.888,3018.203,3016.579,3016.785,462,0,0
2025-03-25 07:05:00,3016.709,3017.102,3015.5,3017.061,409,0,0
2025-03-25 07:10:00,3017.02,3017.564,3016.825,3017.221,341,0,0
2025-03-25 07:15:00,3017.227,3017.321,3015.035,3015.276,422,0,0
2025-03-25 07:20:00,3015.312,3015.565,3013.165,3013.439,598,0,0
2025-03-25 07:25:00,3013.436,3015.205,3013.303,3014.773,503,0,0
2025-03-25 07:30:00,3014.755,3016.528,3014.755,3015.741,559,0,0
2025-03-25 07:35:00,3015.71,3015.71,3013.945,3013.945,377,0,0
2025-03-25 07:40:00,3013.89,3014.211,3012.711,3013.189,351,0,0
2025-03-25 07:45:00,3013.189,3013.573,3012.721,3012.81,383,0,0
2025-03-25 07:50:00,3012.745,3013.282,3012.437,3012.852,324,0,0
2025-03-25 07:55:00,3012.827,3012.964,3010.601,3011.21,622,0,0
2025-03-25 08:00:00,3011.231,3012.651,3011.231,3011.617,620,0,0
2025-03-25 08:05:00,3011.616,3012.532,3010.761,3012.211,537,0,0
2025-03-25 08:10:00,3012.189,3015.331,3011.913,3013.671,766,0,0
2025-03-25 08:15:00,3013.682,3014.141,3012.969,3014.006,428,0,0
2025-03-25 08:20:00,3013.983,3016.747,3013.444,3016.4,708,0,0
2025-03-25 08:25:00,3016.378,3018.211,3016.115,3018.014,644,0,0
2025-03-25 08:30:00,3018.037,3020.277,3017.685,3019.261,943,0,0
2025-03-25 08:35:00,3019.251,3020.509,3018.833,3020.319,755,0,0
2025-03-25 08:40:00,3020.324,3020.451,3018.447,3020.038,617,0,0
2025-03-25 08:45:00,3020.003,3021.35,3019.839,3020.76,747,0,0
2025-03-25 08:50:00,3020.758,3021.733,3020.758,3021.551,485,0,0
2025-03-25 08:55:00,3021.553,3022.013,3020.493,3021.4,461,0,0
2025-03-25 09:00:00,3021.353,3021.566,3020.872,3021.177,340,0,0
2025-03-25 09:05:00,3021.144,3021.355,3019.849,3020.509,526,0,0
2025-03-25 09:10:00,3020.511,3021.509,3020.503,3021.25,459,0,0
2025-03-25 09:15:00,3021.248,3021.773,3020.557,3020.747,506,0,0
2025-03-25 09:20:00,3020.745,3021.872,3020.124,3021.701,524,0,0
2025-03-25 09:25:00,3021.763,3021.907,3020.919,3021.199,356,0,0
2025-03-25 09:30:00,3021.228,3021.499,3019.067,3020.111,471,0,0
2025-03-25 09:35:00,3020.077,3021.159,3019.64,3020.903,660,0,0
2025-03-25 09:40:00,3020.942,3021.289,3020.174,3021.216,357,0,0
2025-03-25 09:45:00,3021.283,3023.107,3021.029,3022.806,455,0,0
2025-03-25 09:50:00,3022.802,3023.641,3022.255,3022.374,480,0,0
2025-03-25 09:55:00,3022.306,3023.441,3022.023,3023.343,414,0,0
2025-03-25 10:00:00,3023.309,3023.724,3022.919,3023.156,397,0,0
2025-03-25 10:05:00,3023.158,3024.014,3022.902,3023.45,370,0,0
2025-03-25 10:10:00,3023.445,3024.946,3023.41,3023.942,739,0,0
2025-03-25 10:15:00,3023.988,3024.445,3023.76,3024.217,404,0,0
2025-03-25 10:20:00,3024.265,3024.342,3022.205,3022.684,686,0,0
2025-03-25 10:25:00,3022.722,3023.097,3021.278,3021.477,561,0,0
2025-03-25 10:30:00,3021.402,3022.275,3020.738,3021.641,536,0,0
2025-03-25 10:35:00,3021.62,3023.962,3021.62,3023.579,540,0,0
2025-03-25 10:40:00,3023.544,3023.751,3022.611,3023.219,385,0,0
2025-03-25 10:45:00,3023.29,3024.459,3022.725,3024.016,541,0,0
2025-03-25 10:50:00,3024.071,3024.564,3022.954,3022.954,509,0,0
2025-03-25 10:55:00,3022.987,3023.982,3022.91,3023.621,414,0,0
2025-03-25 11:00:00,3023.623,3024.542,3023.563,3024.364,406,0,0
2025-03-25 11:05:00,3024.363,3024.89,3023.345,3024.748,522,0,0
2025-03-25 11:10:00,3024.756,3025.05,3024.065,3024.286,410,0,0
2025-03-25 11:15:00,3024.284,3025.229,3024.278,3024.576,401,0,0
2025-03-25 11:20:00,3024.585,3025.538,3023.537,3023.662,458,0,0
2025-03-25 11:25:00,3023.664,3025.229,3023.572,3025.206,515,0,0
2025-03-25 11:30:00,3025.162,3026.516,3024.938,3025.081,551,0,0
2025-03-25 11:35:00,3025.126,3025.618,3024.356,3024.41,511,0,0
2025-03-25 11:40:00,3024.433,3024.933,3022.848,3023.578,621,0,0
2025-03-25 11:45:00,3023.577,3023.8,3021.9,3022.623,519,0,0
2025-03-25 11:50:00,3022.585,3023.178,3021.434,3022.224,716,0,0
2025-03-25 11:55:00,3022.204,3022.204,3020.505,3020.855,611,0,0
2025-03-25 12:00:00,3020.818,3022.006,3018.72,3018.748,558,0,0
2025-03-25 12:05:00,3018.719,3019.213,3016.846,3017.176,881,0,0
2025-03-25 12:10:00,3017.14,3018.253,3015.683,3018.121,1065,0,0
2025-03-25 12:15:00,3018.152,3018.923,3016.371,3016.461,1109,0,0
2025-03-25 12:20:00,3016.516,3017.15,3014.188,3016.308,943,0,0
2025-03-25 12:25:00,3016.354,3017.317,3016.147,3016.752,736,0,0
2025-03-25 12:30:00,3016.793,3019.78,3016.793,3018.376,1160,0,0
2025-03-25 12:35:00,3018.458,3020.147,3017.307,3017.342,1095,0,0
2025-03-25 12:40:00,3017.307,3019.601,3017.029,3018.889,762,0,0
2025-03-25 12:45:00,3018.845,3020.235,3018.489,3019.957,652,0,0
2025-03-25 12:50:00,3019.942,3021.085,3019.02,3021.01,629,0,0
2025-03-25 12:55:00,3020.966,3023.28,3020.297,3021.882,676,0,0
2025-03-25 13:00:00,3021.83,3023.194,3020.901,3022.546,904,0,0
2025-03-25 13:05:00,3022.443,3023.782,3021.9,3022.905,747,0,0
2025-03-25 13:10:00,3022.865,3025.199,3022.854,3024.256,849,0,0
2025-03-25 13:15:00,3024.283,3024.678,3021.135,3021.776,965,0,0
2025-03-25 13:20:00,3021.779,3023.495,3021.522,3023.191,638,0,0
2025-03-25 13:25:00,3023.231,3024.178,3022.378,3023.401,750,0,0
2025-03-25 13:30:00,3023.382,3025.422,3023.382,3025.306,1469,0,0
2025-03-25 13:35:00,3025.275,3029.167,3024.993,3027.997,1935,0,0
2025-03-25 13:40:00,3028.021,3030.723,3027.489,3027.86,1725,0,0
2025-03-25 13:45:00,3027.832,3030.104,3026.345,3028.676,1182,0,0
2025-03-25 13:50:00,3028.712,3030.317,3028.337,3028.587,1261,0,0
2025-03-25 13:55:00,3028.692,3029.397,3027.353,3028.893,902,0,0
2025-03-25 14:00:00,3028.883,3033.976,3027.723,3033.802,1624,0,0
2025-03-25 14:05:00,3033.827,3036.067,3033.827,3034.762,1694,0,0
2025-03-25 14:10:00,3034.75,3035.002,3030.966,3032.41,1435,0,0
2025-03-25 14:15:00,3032.37,3033.919,3029.129,3030.851,1630,0,0
2025-03-25 14:20:00,3030.883,3031.188,3027.386,3028.26,1487,0,0
2025-03-25 14:25:00,3028.237,3029.436,3027.586,3028.256,1486,0,0
2025-03-25 14:30:00,3028.214,3029.813,3025.602,3028.036,1673,0,0
2025-03-25 14:35:00,3028.004,3030.14,3026.989,3030.081,904,0,0
2025-03-25 14:40:00,3030.106,3030.88,3029.755,3030.367,870,0,0
2025-03-25 14:45:00,3030.373,3030.778,3028.349,3028.377,857,0,0
2025-03-25 14:50:00,3028.454,3028.7,3025.898,3028.12,982,0,0
2025-03-25 14:55:00,3028.159,3028.883,3025.106,3025.106,1084,0,0
2025-03-25 15:00:00,3025.077,3028.129,3024.637,3025.733,1493,0,0
2025-03-25 15:05:00,3025.723,3026.645,3024.638,3024.848,1045,0,0
2025-03-25 15:10:00,3024.739,3025.132,3021.069,3023.114,1397,0,0
2025-03-25 15:15:00,3023.048,3023.677,3020.848,3021.111,957,0,0
2025-03-25 15:20:00,3021.07,3022.627,3020.902,3022.372,965,0,0
2025-03-25 15:25:00,3022.339,3023.468,3021.635,3022.792,904,0,0
2025-03-25 15:30:00,3022.817,3024.285,3018.029,3024.213,1940,0,0
2025-03-25 15:35:00,3024.176,3025.116,3022.28,3022.475,924,0,0
2025-03-25 15:40:00,3022.474,3023.453,3020.905,3023.234,774,0,0
2025-03-25 15:45:00,3023.273,3023.371,3021.837,3022.43,653,0,0
2025-03-25 15:50:00,3022.424,3022.766,3021.536,3021.787,548,0,0
2025-03-25 15:55:00,3021.762,3022.153,3021.102,3021.641,591,0,0
2025-03-25 16:00:00,3021.672,3023.077,3021.486,3022.834,867,0,0
2025-03-25 16:05:00,3022.87,3024.023,3021.574,3023.675,607,0,0
2025-03-25 16:10:00,3023.714,3024.425,3023.184,3024.038,561,0,0
2025-03-25 16:15:00,3024.025,3024.277,3022.298,3022.345,584,0,0
2025-03-25 16:20:00,3022.312,3024.273,3022.276,3023.649,635,0,0
2025-03-25 16:25:00,3023.739,3023.866,3022.292,3022.62,518,0,0
2025-03-25 16:30:00,3022.59,3023.871,3022.331,3023.632,580,0,0
2025-03-25 16:35:00,3023.672,3024.484,3023.164,3023.903,666,0,0
2025-03-25 16:40:00,3023.928,3024.735,3023.28,3024.105,538,0,0
2025-03-25 16:45:00,3024.075,3025.624,3023.89,3024.83,535,0,0
2025-03-25 16:50:00,3024.857,3025.436,3024.435,3025.133,441,0,0
2025-03-25 16:55:00,3025.097,3025.294,3023.204,3023.251,462,0,0
2025-03-25 17:00:00,3023.272,3023.414,3021.429,3022.548,650,0,0
2025-03-25 17:05:00,3022.539,3023.409,3022.305,3023.193,533,0,0
2025-03-25 17:10:00,3023.103,3023.26,3021.914,3022.037,464,0,0
2025-03-25 17:15:00,3022.114,3023.006,3021.928,3022.864,483,0,0
2025-03-25 17:20:00,3022.872,3023.164,3020.743,3022.107,701,0,0
2025-03-25 17:25:00,3022.079,3022.383,3019.903,3021.493,817,0,0
2025-03-25 17:30:00,3021.536,3022.115,3019.965,3020.919,688,0,0
2025-03-25 17:35:00,3020.812,3022.479,3020.713,3021.987,597,0,0
2025-03-25 17:40:00,3022.012,3022.726,3021.872,3022.159,530,0,0
2025-03-25 17:45:00,3022.162,3022.229,3020.907,3021.275,515,0,0
2025-03-25 17:50:00,3021.331,3022.566,3021.296,3022.183,441,0,0
2025-03-25 17:55:00,3022.228,3022.973,3021.924,3022.716,430,0,0
2025-03-25 18:00:00,3022.67,3022.812,3021.71,3021.963,385,0,0
2025-03-25 18:05:00,3021.967,3022.402,3021.068,3022.285,345,0,0
2025-03-25 18:10:00,3022.22,3022.909,3022.109,3022.241,346,0,0
2025-03-25 18:15:00,3022.313,3022.478,3020.239,3020.284,405,0,0
2025-03-25 18:20:00,3020.294,3020.294,3019.11,3019.47,542,0,0
2025-03-25 18:25:00,3019.443,3019.536,3018.543,3019.003,546,0,0
2025-03-25 18:30:00,3018.964,3019.534,3018.146,3018.244,521,0,0
2025-03-25 18:35:00,3018.208,3018.636,3018.032,3018.429,386,0,0
2025-03-25 18:40:00,3018.421,3018.817,3017.948,3018.817,422,0,0
2025-03-25 18:45:00,3018.804,3019.091,3017.839,3018.222,350,0,0
2025-03-25 18:50:00,3018.22,3019.268,3017.831,3019.11,385,0,0
2025-03-25 18:55:00,3019.082,3019.104,3018.405,3018.635,430,0,0
2025-03-25 19:00:00,3018.603,3019.23,3017.801,3019.14,357,0,0
2025-03-25 19:05:00,3019.085,3019.46,3018.924,3019.342,294,0,0
2025-03-25 19:10:00,3019.258,3019.7,3018.856,3019.603,302,0,0
2025-03-25 19:15:00,3019.597,3019.695,3019.062,3019.216,281,0,0
2025-03-25 19:20:00,3019.215,3019.646,3018.768,3019.138,342,0,0
2025-03-25 19:25:00,3019.143,3019.275,3018.746,3018.936,257,0,0
2025-03-25 19:30:00,3018.936,3019.785,3018.881,3019.785,344,0,0
2025-03-25 19:35:00,3019.774,3019.964,3019.0,3019.308,415,0,0
2025-03-25 19:40:00,3019.372,3020.198,3019.292,3020.099,321,0,0
2025-03-25 19:45:00,3020.097,3020.832,3020.015,3020.498,392,0,0
2025-03-25 19:50:00,3020.46,3020.508,3018.98,3019.174,384,0,0
2025-03-25 19:55:00,3019.174,3019.786,3018.785,3019.67,487,0,0
2025-03-25 20:00:00,3019.696,3019.727,3019.289,3019.518,194,0,0
2025-03-25 20:05:00,3019.518,3019.982,3018.847,3019.812,238,0,0
2025-03-25 20:10:00,3019.874,3020.37,3019.726,3020.135,197,0,0
2025-03-25 20:15:00,3020.135,3020.741,3020.07,3020.545,169,0,0
2025-03-25 20:20:00,3020.545,3020.708,3020.17,3020.568,156,0,0
2025-03-25 20:25:00,3020.572,3020.601,3019.911,3019.991,143,0,0
2025-03-25 20:30:00,3019.981,3020.543,3019.914,3020.46,157,0,0
2025-03-25 20:35:00,3020.459,3020.53,3020.007,3020.197,154,0,0
2025-03-25 20:40:00,3020.195,3020.473,3020.136,3020.354,130,0,0
2025-03-25 20:45:00,3020.31,3020.806,3020.006,3020.665,179,0,0
2025-03-25 20:50:00,3020.658,3020.658,3019.881,3019.92,159,0,0
2025-03-25 20:55:00,3019.907,3020.598,3019.907,3020.367,106,0,0
2025-03-25 22:00:00,3019.743,3021.356,3019.743,3021.324,339,0,0
2025-03-25 22:05:00,3021.245,3022.558,3021.007,3021.956,305,0,0
2025-03-25 22:10:00,3021.953,3022.433,3021.845,3021.998,155,0,0
2025-03-25 22:15:00,3021.996,3022.03,3020.754,3020.843,278,0,0
2025-03-25 22:20:00,3020.842,3021.138,3020.398,3020.843,229,0,0
2025-03-25 22:25:00,3020.841,3021.589,3020.792,3021.509,144,0,0
2025-03-25 22:30:00,3021.465,3021.465,3020.424,3020.521,159,0,0
2025-03-25 22:35:00,3020.519,3021.157,3020.437,3021.136,131,0,0
2025-03-25 22:40:00,3021.151,3021.524,3020.955,3020.955,168,0,0
2025-03-25 22:45:00,3020.954,3020.994,3020.707,3020.87,143,0,0
2025-03-25 22:50:00,3020.867,3021.378,3020.802,3020.996,144,0,0
2025-03-25 22:55:00,3021.003,3021.567,3021.003,3021.353,164,0,0
2025-03-25 23:00:00,3021.353,3021.618,3021.077,3021.449,172,0,0
2025-03-25 23:05:00,3021.438,3021.735,3021.375,3021.586,165,0,0
2025-03-25 23:10:00,3021.588,3021.623,3021.06,3021.137,172,0,0
2025-03-25 23:15:00,3021.068,3021.503,3020.827,3021.071,146,0,0
2025-03-25 23:20:00,3021.069,3021.67,3020.852,3021.531,165,0,0
2025-03-25 23:25:00,3021.518,3021.766,3021.234,3021.265,162,0,0
2025-03-25 23:30:00,3021.261,3021.797,3020.846,3021.667,192,0,0
2025-03-25 23:35:00,3021.739,3021.891,3021.342,3021.621,153,0,0
2025-03-25 23:40:00,3021.567,3021.647,3021.213,3021.311,88,0,0
2025-03-25 23:45:00,3021.31,3021.453,3020.584,3020.989,179,0,0
2025-03-25 23:50:00,3020.983,3021.708,3020.777,3021.548,164,0,0
2025-03-25 23:55:00,3021.566,3021.566,3020.848,3021.121,279,0,0
2025-03-26 00:00:00,3021.117,3021.754,3020.933,3021.309,346,0,0
2025-03-26 00:05:00,3021.265,3021.571,3020.965,3021.249,202,0,0
2025-03-26 00:10:00,3021.302,3021.5,3020.968,3021.385,222,0,0
2025-03-26 00:15:00,3021.347,3021.763,3021.219,3021.631,220,0,0
2025-03-26 00:20:00,3021.675,3022.312,3021.532,3021.823,300,0,0
2025-03-26 00:25:00,3021.822,3021.822,3020.613,3020.622,310,0,0
2025-03-26 00:30:00,3020.597,3021.355,3020.157,3020.525,370,0,0
2025-03-26 00:35:00,3020.458,3020.458,3018.107,3018.455,397,0,0
2025-03-26 00:40:00,3018.469,3018.925,3017.98,3018.172,356,0,0
2025-03-26 00:45:00,3018.176,3018.847,3017.94,3018.537,342,0,0
2025-03-26 00:50:00,3018.55,3019.136,3017.969,3018.116,327,0,0
2025-03-26 00:55:00,3018.133,3018.456,3017.879,3018.205,350,0,0
2025-03-26 01:00:00,3018.222,3018.222,3016.486,3016.859,1043,0,0
2025-03-26 01:05:00,3016.793,3017.667,3016.474,3016.919,604,0,0
2025-03-26 01:10:00,3016.878,3019.018,3016.541,3018.727,753,0,0
2025-03-26 01:15:00,3018.804,3020.395,3018.788,3018.906,974,0,0
2025-03-26 01:20:00,3018.899,3019.122,3017.685,3018.339,768,0,0
2025-03-26 01:25:00,3018.383,3019.668,3018.383,3018.599,718,0,0
2025-03-26 01:30:00,3018.551,3020.401,3018.195,3019.884,741,0,0
2025-03-26 01:35:00,3019.924,3021.056,3019.842,3020.371,596,0,0
2025-03-26 01:40:00,3020.305,3022.774,3020.078,3022.705,683,0,0
2025-03-26 01:45:00,3022.684,3023.559,3022.026,3022.508,566,0,0
2025-03-26 01:50:00,3022.471,3024.554,3022.179,3024.109,537,0,0
2025-03-26 01:55:00,3024.108,3025.595,3024.083,3024.846,602,0,0
2025-03-26 02:00:00,3024.87,3026.408,3023.907,3024.749,817,0,0
2025-03-26 02:05:00,3024.734,3026.173,3024.565,3025.068,590,0,0
2025-03-26 02:10:00,3025.032,3026.069,3024.749,3025.259,637,0,0
2025-03-26 02:15:00,3025.233,3025.96,3024.806,3025.46,510,0,0
2025-03-26 02:20:00,3025.461,3026.345,3025.17,3025.437,546,0,0
2025-03-26 02:25:00,3025.406,3026.368,3024.796,3026.17,404,0,0
2025-03-26 02:30:00,3026.12,3026.12,3024.936,3025.637,579,0,0
2025-03-26 02:35:00,3025.678,3027.215,3025.585,3026.294,734,0,0
2025-03-26 02:40:00,3026.347,3026.704,3023.539,3023.547,712,0,0
2025-03-26 02:45:00,3023.543,3024.831,3023.198,3024.005,573,0,0
2025-03-26 02:50:00,3023.979,3024.216,3022.928,3023.41,398,0,0
2025-03-26 02:55:00,3023.404,3024.483,3023.099,3024.329,741,0,0
2025-03-26 03:00:00,3024.286,3024.286,3022.571,3023.014,509,0,0
2025-03-26 03:05:00,3022.996,3023.166,3022.206,3022.461,418,0,0
2025-03-26 03:10:00,3022.422,3022.834,3020.987,3021.0,681,0,0
2025-03-26 03:15:00,3020.969,3021.302,3019.946,3020.509,691,0,0
2025-03-26 03:20:00,3020.492,3021.063,3019.414,3019.414,513,0,0
2025-03-26 03:25:00,3019.458,3020.103,3018.726,3018.726,645,0,0
2025-03-26 03:30:00,3018.772,3019.517,3018.213,3018.653,609,0,0
2025-03-26 03:35:00,3018.639,3018.895,3017.582,3017.664,402,0,0
2025-03-26 03:40:00,3017.667,3019.42,3016.772,3018.892,758,0,0
2025-03-26 03:45:00,3018.872,3019.073,3017.084,3017.451,500,0,0
2025-03-26 03:50:00,3017.475,3017.88,3016.594,3016.694,654,0,0
2025-03-26 03:55:00,3016.694,3017.704,3016.558,3017.696,412,0,0
2025-03-26 04:00:00,3017.624,3017.72,3016.435,3016.973,396,0,0
2025-03-26 04:05:00,3016.952,3017.054,3015.957,3016.573,342,0,0
2025-03-26 04:10:00,3016.575,3017.085,3016.431,3016.98,334,0,0
2025-03-26 04:15:00,3016.985,3017.759,3016.545,3016.941,519,0,0
2025-03-26 04:20:00,3016.923,3017.033,3016.205,3016.658,472,0,0
2025-03-26 04:25:00,3016.651,3016.651,3015.526,3015.763,347,0,0
2025-03-26 04:30:00,3015.685,3015.768,3015.089,3015.653,315,0,0
2025-03-26 04:35:00,3015.653,3015.782,3015.032,3015.374,272,0,0
2025-03-26 04:40:00,3015.371,3015.536,3014.847,3015.058,284,0,0
2025-03-26 04:45:00,3015.067,3015.435,3014.793,3015.315,301,0,0
2025-03-26 04:50:00,3015.343,3015.755,3014.641,3014.887,392,0,0
2025-03-26 04:55:00,3014.877,3015.344,3014.329,3015.344,342,0,0
2025-03-26 05:00:00,3015.312,3015.858,3014.331,3015.626,438,0,0
2025-03-26 05:05:00,3015.715,3016.606,3013.561,3014.227,704,0,0
2025-03-26 05:10:00,3014.189,3015.041,3013.298,3015.041,451,0,0
2025-03-26 05:15:00,3015.139,3016.071,3014.958,3015.796,373,0,0
2025-03-26 05:20:00,3015.789,3016.089,3015.125,3015.268,336,0,0
2025-03-26 05:25:00,3015.268,3016.091,3014.916,3016.055,354,0,0
2025-03-26 05:30:00,3016.08,3017.782,3015.545,3017.268,803,0,0
2025-03-26 05:35:00,3017.293,3018.844,3017.023,3018.172,481,0,0
2025-03-26 05:40:00,3018.148,3019.569,3018.122,3019.476,479,0,0
2025-03-26 05:45:00,3019.459,3020.666,3018.94,3020.333,648,0,0
2025-03-26 05:50:00,3020.34,3021.971,3019.875,3021.82,624,0,0
2025-03-26 05:55:00,3021.864,3024.162,3021.766,3022.923,1008,0,0
2025-03-26 06:00:00,3022.899,3024.309,3022.167,3023.623,994,0,0
2025-03-26 06:05:00,3023.635,3025.351,3023.526,3024.535,931,0,0
2025-03-26 06:10:00,3024.499,3025.29,3023.766,3024.748,805,0,0
2025-03-26 06:15:00,3024.722,3024.982,3023.289,3023.492,707,0,0
2025-03-26 06:20:00,3023.445,3024.951,3023.264,3024.688,628,0,0
2025-03-26 06:25:00,3024.688,3025.828,3024.574,3025.211,558,0,0
2025-03-26 06:30:00,3025.112,3025.674,3024.81,3025.263,598,0,0
2025-03-26 06:35:00,3025.189,3025.986,3024.537,3024.669,556,0,0
2025-03-26 06:40:00,3024.684,3025.841,3024.238,3025.068,526,0,0
2025-03-26 06:45:00,3025.033,3025.519,3024.802,3025.441,471,0,0
2025-03-26 06:50:00,3025.475,3026.16,3024.995,3025.723,485,0,0
2025-03-26 06:55:00,3025.777,3026.448,3025.709,3026.238,453,0,0
2025-03-26 07:00:00,3026.205,3026.654,3025.068,3026.054,477,0,0
2025-03-26 07:05:00,3026.077,3027.712,3025.927,3026.865,539,0,0
2025-03-26 07:10:00,3026.796,3027.155,3026.089,3026.507,384,0,0
2025-03-26 07:15:00,3026.497,3026.882,3025.728,3026.329,499,0,0
2025-03-26 07:20:00,3026.287,3026.931,3025.344,3025.975,607,0,0
2025-03-26 07:25:00,3025.975,3027.314,3025.675,3026.388,477,0,0
2025-03-26 07:30:00,3026.333,3028.341,3026.293,3028.05,566,0,0
2025-03-26 07:35:00,3028.018,3028.743,3027.267,3027.825,564,0,0
2025-03-26 07:40:00,3027.729,3029.079,3027.692,3028.929,412,0,0
2025-03-26 07:45:00,3028.929,3029.799,3028.704,3029.727,596,0,0
2025-03-26 07:50:00,3029.754,3030.429,3029.103,3029.523,544,0,0
2025-03-26 07:55:00,3029.55,3030.868,3029.19,3030.551,546,0,0
2025-03-26 08:00:00,3030.589,3032.122,3030.57,3030.698,587,0,0
2025-03-26 08:05:00,3030.664,3031.523,3030.37,3031.395,570,0,0
2025-03-26 08:10:00,3031.32,3031.677,3028.996,3029.078,581,0,0
2025-03-26 08:15:00,3029.038,3029.089,3027.892,3028.76,611,0,0
2025-03-26 08:20:00,3028.685,3028.796,3026.397,3026.564,633,0,0
2025-03-26 08:25:00,3026.525,3028.103,3026.432,3027.738,526,0,0
2025-03-26 08:30:00,3027.709,3028.074,3027.186,3028.072,336,0,0
2025-03-26 08:35:00,3028.03,3028.03,3026.313,3026.456,431,0,0
2025-03-26 08:40:00,3026.402,3027.216,3026.175,3026.773,437,0,0
2025-03-26 08:45:00,3026.773,3026.773,3025.755,3025.91,467,0,0
2025-03-26 08:50:00,3025.909,3025.909,3023.69,3024.041,563,0,0
2025-03-26 08:55:00,3024.035,3025.082,3023.701,3024.078,518,0,0
2025-03-26 09:00:00,3024.113,3024.262,3022.706,3023.716,564,0,0
2025-03-26 09:05:00,3023.73,3023.968,3022.235,3022.779,617,0,0
2025-03-26 09:10:00,3022.714,3023.655,3021.302,3021.607,642,0,0
2025-03-26 09:15:00,3021.604,3021.75,3020.126,3020.541,585,0,0
2025-03-26 09:20:00,3020.544,3021.165,3020.072,3020.346,448,0,0
2025-03-26 09:25:00,3020.37,3020.747,3019.729,3019.869,500,0,0
2025-03-26 09:30:00,3019.898,3020.16,3017.577,3018.812,737,0,0
2025-03-26 09:35:00,3018.782,3020.056,3018.103,3018.819,815,0,0
2025-03-26 09:40:00,3018.799,3019.579,3018.019,3019.489,643,0,0
2025-03-26 09:45:00,3019.471,3019.653,3017.761,3019.176,671,0,0
2025-03-26 09:50:00,3019.166,3020.035,3018.912,3019.796,475,0,0
2025-03-26 09:55:00,3019.802,3020.435,3018.654,3018.75,543,0,0
2025-03-26 10:00:00,3018.805,3019.281,3017.778,3019.046,425,0,0
2025-03-26 10:05:00,3019.125,3020.373,3018.39,3018.572,580,0,0
2025-03-26 10:10:00,3018.585,3019.008,3016.966,3018.432,531,0,0
2025-03-26 10:15:00,3018.394,3021.121,3018.364,3021.048,426,0,0
2025-03-26 10:20:00,3021.034,3023.032,3020.76,3022.83,689,0,0
2025-03-26 10:25:00,3022.87,3023.877,3022.759,3022.962,584,0,0
2025-03-26 10:30:00,3022.865,3023.103,3021.914,3022.097,460,0,0
2025-03-26 10:35:00,3022.037,3023.01,3021.479,3022.971,388,0,0
2025-03-26 10:40:00,3023.0,3024.256,3022.704,3022.903,558,0,0
2025-03-26 10:45:00,3022.89,3023.216,3021.588,3021.726,482,0,0
2025-03-26 10:50:00,3021.74,3024.138,3021.143,3024.01,552,0,0
2025-03-26 10:55:00,3023.927,3025.07,3023.403,3023.403,481,0,0
2025-03-26 11:00:00,3023.365,3024.332,3023.325,3023.849,375,0,0
2025-03-26 11:05:00,3023.903,3024.912,3023.903,3024.838,416,0,0
2025-03-26 11:10:00,3024.797,3026.329,3024.671,3026.264,576,0,0
2025-03-26 11:15:00,3026.259,3027.13,3025.985,3026.755,437,0,0
2025-03-26 11:20:00,3026.79,3028.599,3026.768,3027.866,487,0,0
